aluminium;ammonia;arsenic;barium;cadmium;chloramine;chromium;copper;flouride;bacteria;viruses;lead;nitrates;nitrites;mercury;perchlorate;radium;selenium;silver;uranium;is_safe
3;2017;8;41;9;8;3;3;116;0;0;114;83;10;5;315;416;5;0;6;1
4;1084;6;49;4;8;3;8;49;0;0;151;1444;10;3;34;216;6;3;5;1
3;894;2;125;8;22;2;5;71;0;0;112;1197;10;1;718;173;0;4;6;1
1;0;7;125;5;9;4;0;131;0;0;65;161;0;3;55;289;5;8;9;1
7;17;8;57;1;1;5;3;44;0;0;47;1461;10;2;15;395;5;9;0;1
4;304;8;57;9;4;7;6;96;0;0;138;615;10;0;99;2;1;8;6;1
5;1019;7;91;8;48;1;9;132;0;0;34;406;0;6;1;0;2;2;0;1
2;434;9;67;7;3;4;8;53;0;0;159;1532;10;6;464;84;2;3;3;1
165;908;4;285;7;35;83;17;5;2;0;54;1608;113;7;3775;678;8;34;2;1
2;3;4;67;6;32;8;121;32;1;4;21;209;8;2;877;75;0;6;2;1
33;2532;3;103;5;246;24;31;11;6;5;72;336;174;8;451;732;2;12;9;1
166;1895;3;59;9;283;9;77;123;79;79;112;109;135;8;2642;191;2;4;4;1
338;13;3;136;3;238;1;93;144;53;53;199;1284;125;1;4783;274;3;24;5;1
99;2131;3;185;2;796;2;75;34;98;98;104;1647;191;9;875;67;6;18;8;1
439;1546;3;54;7;399;19;28;116;85;85;5;1061;12;5;3356;146;9;23;8;1
435;1679;5;174;5;695;85;99;87;39;2;17;494;166;1;1675;535;3;42;7;1
381;2114;4;372;2;427;52;96;145;44;7;39;55;198;5;427;649;6;33;3;1
202;931;3;283;1;88;73;149;145;42;9;159;27;124;1;2985;552;4;39;0;1
201;151;1;217;6;642;33;16;101;76;76;168;1785;101;9;317;531;7;32;0;1
413;59;2;391;1;177;34;4;61;21;1;89;919;107;4;3832;397;4;32;6;1
43;108;5;54;1;61;7;98;79;72;72;115;122;115;2;763;303;5;29;7;1
165;436;2;41;7;778;61;195;129;5;2;88;1667;111;4;2326;674;9;6;5;1
429;2168;1;42;2;17;5;44;67;59;59;42;1534;168;6;122;361;5;5;2;1
265;1439;1;226;7;408;82;81;127;53;53;57;1718;135;5;972;23;7;42;1;1
24;2163;2;187;3;45;57;75;125;28;2;83;1532;101;5;133;432;5;29;4;1
65;1396;1;372;1;517;37;164;139;3;5;156;1569;122;3;1685;67;3;21;6;1
136;2823;4;29;8;63;36;6;103;44;7;142;169;152;2;323;115;9;42;2;1
264;1844;1;19;5;486;35;198;99;41;0;99;102;169;1;591;449;6;18;8;1
479;1245;2;301;7;542;58;125;51;69;69;111;1527;127;1;1655;283;3;22;3;1
30;392;4;105;1;164;4;2;47;28;5;141;615;178;7;4193;35;1;47;9;1
379;2613;1;347;5;299;72;17;59;4;8;153;1137;144;8;933;13;5;27;7;1
24;1445;1;109;1;259;73;145;65;57;57;19;701;181;9;3912;43;3;39;9;1
63;2498;2;351;3;561;58;77;79;37;1;147;83;192;6;2858;9;2;37;6;1
278;1384;2;133;8;644;45;56;8;29;1;186;284;137;0;2998;736;8;9;8;1
484;1786;1;79;5;481;67;167;2;1;7;28;1408;172;9;2589;621;6;21;3;1
155;1616;1;327;2;783;16;58;107;52;52;103;1572;189;5;2194;638;1;27;0;1
325;351;1;249;5;216;8;188;134;28;3;116;327;176;9;2086;125;8;27;6;1
404;761;1;362;3;354;45;91;126;74;74;16;1537;108;4;3853;156;1;16;8;1
19;75;2;71;8;759;34;36;114;22;2;65;12;189;1;5689;274;2;18;6;1
495;283;1;2;1;407;56;75;126;87;87;97;43;129;6;2615;101;7;16;8;1
152;2923;2;143;6;329;46;1;128;77;77;144;206;193;2;290;227;2;25;7;1
277;9;1;103;2;547;54;195;56;94;94;6;1578;20;9;2595;431;1;6;1;1
455;1438;4;23;1;123;77;36;37;45;1;33;955;138;5;74;499;5;33;6;1
498;2621;4;51;1;589;73;87;29;58;58;195;827;19;7;209;752;6;26;2;1
405;2404;1;374;5;524;61;133;18;81;81;41;1578;181;1;1478;129;0;44;7;1
206;1516;3;304;7;178;48;75;9;84;84;183;1136;198;1;3124;36;3;42;5;1
1;1503;3;34;2;671;48;113;143;63;63;152;666;115;5;187;559;5;8;5;1
357;1823;4;86;1;514;61;16;23;44;7;93;708;166;4;33;753;5;6;5;1
36;711;4;204;6;585;75;144;58;21;6;66;6;127;3;2657;328;5;15;2;1
372;974;1;134;2;283;48;42;12;36;8;56;705;134;6;3649;392;6;1;2;1
47;1403;3;207;5;693;41;5;1;42;0;165;1082;159;6;2322;348;7;23;9;1
279;2926;1;319;5;689;41;9;71;84;84;115;86;174;4;1631;221;8;19;1;1
496;1939;3;301;1;173;64;36;64;69;69;5;116;156;1;3108;145;7;32;5;1
299;22;1;258;8;143;35;169;132;99;99;63;1695;117;3;2725;239;7;25;0;1
87;2735;3;96;5;779;65;123;84;33;5;63;1096;139;1;343;239;5;26;5;1
7;2486;1;314;8;436;84;4;71;2;8;22;31;196;9;3311;112;9;45;2;1
476;2708;1;239;1;6;46;156;115;7;1;44;1252;137;4;1953;515;4;48;3;1
15;138;3;314;2;273;39;126;13;93;93;165;40;101;0;3853;16;7;27;1;1
171;2761;5;351;6;648;49;25;41;72;72;158;171;111;5;574;358;3;49;4;1
154;1449;1;2;4;471;19;13;95;10;10;133;1798;187;8;1573;383;0;49;9;1
415;85;3;255;7;315;76;84;4;13;2;123;206;184;3;3632;12;7;33;6;1
35;2129;2;25;4;457;51;1;11;89;89;142;1718;131;6;1139;136;0;41;8;1
313;25;2;358;2;81;83;3;124;51;51;98;109;12;3;1864;132;4;2;5;1
145;2377;2;153;5;418;53;199;81;19;1;98;377;165;3;208;451;1;7;2;1
138;2058;1;57;8;538;2;78;15;36;0;4;724;186;2;2725;777;9;42;2;1
177;1045;4;206;7;612;65;105;96;32;8;49;161;17;1;1044;186;1;7;5;1
14;26;3;175;7;486;66;86;11;85;85;101;648;106;8;1768;559;4;45;6;1
112;838;1;22;1;738;3;171;3;6;6;193;1052;125;3;3499;175;1;4;4;1
418;140;3;59;2;22;29;99;31;1;7;19;1063;128;3;587;341;4;9;4;1
462;2492;1;6;2;331;4;13;142;48;6;182;1066;141;5;100;473;0;26;5;1
181;2045;4;14;1;434;69;171;135;85;85;1;1271;121;5;1104;363;1;48;9;1
471;264;5;328;7;154;82;142;129;28;2;1;20;144;4;692;254;8;44;7;1
453;27;1;117;1;617;11;141;108;38;2;15;69;188;3;5154;669;4;6;4;1
309;631;5;291;6;566;1;98;33;49;7;62;491;118;4;4327;6;3;36;3;1
391;281;1;272;2;441;18;106;108;15;1;189;667;179;7;3024;86;1;41;0;1
193;2665;1;79;9;499;67;199;8;1;8;172;1674;198;1;1621;1;8;2;2;1
254;2703;1;117;2;452;18;193;78;55;55;17;1801;151;3;432;482;4;15;1;1
301;194;4;31;4;478;4;65;2;45;5;13;167;155;3;4322;31;1;1;1;1
233;457;4;24;8;637;89;24;83;8;8;194;816;136;6;933;54;1;13;5;1
40;565;2;34;3;73;47;132;65;95;95;148;915;11;0;4062;88;0;29;9;1
224;188;3;192;1;751;4;19;118;46;7;112;1584;181;3;636;682;5;26;5;1
95;576;1;394;3;17;47;115;25;4;3;135;24;175;1;4685;94;9;45;2;1
206;1355;2;278;6;305;32;4;55;58;58;127;176;18;4;1521;652;3;47;1;1
78;658;1;338;6;18;53;105;126;3;3;79;869;18;4;4243;167;1;12;9;1
444;2893;3;284;3;56;37;138;63;97;97;17;383;139;4;33;0;4;35;6;1
109;207;2;301;2;303;25;39;76;15;4;82;1487;158;1;4101;282;2;45;1;1
439;2954;2;25;5;493;62;1;72;39;8;11;1495;121;7;856;629;1;29;6;1
398;1114;2;38;1;718;7;113;24;59;59;51;548;135;4;3235;522;0;21;8;1
312;1812;3;398;6;187;7;66;4;32;2;28;802;107;2;4027;116;0;35;2;1
72;947;1;349;1;323;7;86;129;39;5;16;1134;139;8;3021;662;1;43;4;1
39;1269;5;375;6;744;65;178;1;75;75;153;486;199;4;2523;286;1;23;7;1
292;1237;3;252;1;491;66;15;68;8;8;193;102;172;6;1136;767;1;39;4;1
351;1645;3;301;1;416;36;31;74;55;55;93;785;178;9;3215;743;9;9;5;1
177;2115;1;333;7;205;1;148;95;91;91;73;1773;191;6;617;369;4;37;0;1
136;1754;5;242;5;22;3;27;61;65;65;137;777;194;0;1293;41;2;2;6;1
246;67;2;235;2;717;5;104;63;9;7;179;776;146;1;862;51;4;8;9;1
93;774;1;388;1;366;85;77;81;2;7;148;619;175;8;1424;192;3;45;2;1
192;1494;3;169;1;119;2;39;33;83;83;79;1517;158;4;2622;418;8;18;8;1
334;1179;5;306;5;449;73;91;65;51;51;23;1627;163;6;220;565;3;31;3;1
28;2313;4;12;6;367;29;98;27;2;5;12;832;102;4;2498;74;7;45;8;1
204;2226;3;179;5;598;7;192;136;94;94;128;767;154;8;2413;85;7;36;3;1
301;344;1;181;2;462;61;87;114;79;79;102;487;153;6;4783;425;1;27;3;1
18;1265;3;337;4;725;84;10;14;36;5;1;1438;20;5;1529;18;4;29;3;1
179;514;4;2;1;26;7;132;76;23;4;128;1466;142;2;1001;587;5;3;2;1
182;8;4;177;1;323;56;178;127;15;2;163;1818;112;6;3741;361;1;25;4;1
14;1199;4;322;9;11;65;13;104;26;1;157;1121;149;2;3965;94;9;8;0;1
362;1622;2;121;9;433;71;8;144;34;4;172;88;19;1;2935;666;5;45;8;1
233;2923;4;276;6;606;46;14;75;51;51;93;42;188;9;1248;454;7;38;8;1
473;132;4;308;3;315;37;51;149;24;3;2;374;16;8;572;555;4;8;7;1
466;257;2;363;3;69;32;13;3;2;3;5;1642;18;5;1552;194;1;41;0;1
115;263;4;26;5;301;65;16;16;2;3;178;1605;129;2;1375;489;3;12;1;1
301;1225;2;163;8;141;46;62;88;25;2;167;914;15;8;3636;346;1;23;4;1
369;37;5;181;9;724;4;53;93;36;3;102;253;178;0;5004;458;1;45;9;1
473;1224;4;73;6;309;37;133;108;44;5;93;398;18;1;967;681;2;31;1;1
393;273;4;64;1;793;83;163;67;4;8;143;614;129;8;105;445;2;17;3;1
214;181;1;12;7;523;3;195;99;5;9;156;1878;127;6;697;76;1;12;2;1
84;223;4;372;5;175;33;166;108;32;1;17;1437;145;1;4;274;3;14;8;1
199;755;4;153;1;168;35;4;13;3;7;11;108;109;8;4454;311;7;13;4;1
134;406;4;57;3;53;2;89;61;1;1;117;1198;111;4;399;241;2;3;6;1
269;97;4;36;1;81;5;8;36;64;64;87;688;107;1;33;258;3;6;8;1
245;424;1;186;6;71;24;132;83;6;6;72;751;112;0;3713;687;6;3;0;1
5;1914;3;108;2;557;19;68;136;74;74;126;151;101;7;314;221;1;41;8;1
55;947;1;131;6;458;43;55;96;11;1;131;188;179;7;111;562;8;8;6;1
193;1448;1;24;6;321;5;82;116;29;5;198;768;173;1;3945;778;6;16;4;1
21;811;4;349;5;317;49;149;58;8;8;121;188;181;1;1674;701;8;11;7;1
399;2539;1;31;3;157;35;2;31;47;4;17;1809;162;3;1332;609;6;33;7;1
435;53;3;351;1;32;84;45;131;42;5;103;152;165;1;3079;718;3;24;8;1
182;1246;3;238;1;378;87;176;4;27;0;152;1347;164;8;207;787;4;39;9;1
247;292;4;128;2;252;45;154;114;68;68;136;821;12;8;2235;38;4;11;2;1
379;1933;4;389;1;396;6;138;84;15;1;165;132;121;9;1926;413;1;48;1;1
53;486;1;219;1;151;26;128;99;42;2;165;40;107;5;2927;569;2;28;6;1
25;2287;1;88;5;521;85;43;69;1;4;15;109;163;6;701;494;2;41;4;1
71;1758;3;359;6;8;72;72;132;99;99;87;25;144;3;3184;303;8;39;3;1
108;1467;2;35;1;241;54;128;87;9;9;24;1382;129;8;73;255;6;17;2;1
362;113;2;151;3;50;54;74;54;45;0;181;1269;10;5;501;206;3;15;0;1
92;1322;4;229;7;234;82;174;52;2;3;105;31;128;9;1016;685;1;15;7;1
238;144;4;236;2;613;8;163;57;68;68;151;1231;107;9;4749;106;1;7;3;1
498;769;4;63;7;283;19;10;36;3;5;92;37;127;8;5545;38;9;32;4;1
482;2075;1;252;7;298;8;155;14;89;89;41;229;161;8;149;344;1;22;2;1
374;142;1;16;5;271;13;15;11;5;5;194;453;149;0;1359;478;5;5;2;1
318;2615;3;126;8;0;88;62;11;12;1;36;1778;162;1;1048;455;2;35;0;1
361;1891;2;211;9;653;38;67;126;38;7;105;1885;167;0;313;222;8;46;2;1
385;1661;3;275;1;485;82;27;41;67;67;67;1884;155;1;788;14;4;49;7;1
369;1755;3;181;4;426;62;59;5;2;1;168;708;111;8;3009;477;4;43;8;1
148;2835;5;375;5;181;27;97;6;12;8;189;243;112;8;1197;429;7;31;8;1
493;605;4;20;5;685;4;164;29;31;5;177;1461;161;5;347;218;5;19;4;1
301;1384;1;399;3;341;46;73;143;84;84;81;1115;167;4;3208;426;8;26;7;1
92;219;3;6;1;724;14;12;131;91;91;27;1896;147;2;724;644;4;1;8;1
41;2398;4;157;5;573;7;189;9;98;98;2;737;12;1;1624;448;3;36;4;1
92;2737;2;33;5;607;67;65;96;84;84;188;168;154;1;105;257;4;21;2;1
181;1867;1;159;2;28;15;158;96;0;0;57;761;159;6;1972;683;7;4;7;1
56;934;3;49;6;73;78;58;132;0;0;118;92;143;5;135;402;4;3;6;1
43;2642;3;45;2;712;25;14;7;74;74;145;1512;117;3;414;263;8;22;6;1
354;422;5;63;6;443;5;158;13;97;97;17;116;107;6;982;83;6;23;8;1
314;774;2;47;8;454;1;147;37;74;74;13;1678;19;6;195;91;6;18;3;1
263;623;4;311;5;542;65;106;118;56;56;115;1599;188;3;966;756;1;41;6;1
135;2883;4;18;6;1;31;46;14;41;8;108;536;191;3;80;352;2;27;8;1
348;344;4;38;2;477;19;177;143;97;97;118;217;103;2;2876;736;3;1;0;1
119;1895;3;287;7;686;81;6;78;89;89;9;1723;169;4;338;769;1;41;9;1
362;2192;2;72;4;212;0;147;124;83;83;26;66;149;9;398;665;1;18;9;1
179;1541;3;34;1;799;14;8;25;64;64;96;1307;138;9;2826;743;6;8;4;1
54;153;2;101;1;621;79;176;83;21;2;3;748;152;5;751;63;7;13;8;1
348;2197;1;358;2;62;23;1;138;13;8;121;54;157;3;113;208;4;8;0;1
12;69;1;203;6;329;5;13;106;55;55;1;334;158;7;2668;606;2;48;4;1
461;1152;1;235;1;333;42;83;109;14;5;151;1519;13;6;2523;168;7;17;1;1
474;1882;2;16;1;255;82;51;92;14;6;72;159;127;1;282;731;6;42;6;1
233;1623;1;178;3;201;51;46;74;48;1;72;132;124;5;3159;431;9;28;8;1
137;1998;2;245;2;612;35;169;135;63;63;106;1808;128;1;2131;414;4;12;5;1
31;9;1;154;7;294;14;91;16;89;89;52;573;176;3;3232;642;3;33;8;1
472;728;2;114;5;455;24;28;82;54;54;197;14;195;7;4166;364;5;37;5;1
137;64;2;75;1;588;9;99;8;37;2;148;176;104;2;1329;408;6;5;1;1
291;746;2;93;9;48;77;103;57;71;71;5;92;156;6;2224;723;9;2;0;1
32;2321;3;275;2;153;18;14;54;1;0;41;1219;112;8;2465;549;3;9;6;1
297;837;3;186;1;64;69;105;8;1;3;197;1874;109;8;3387;425;5;22;1;1
128;2762;4;101;9;785;3;29;66;54;54;48;478;183;0;913;16;2;21;5;1
103;1696;1;179;5;25;62;79;15;62;62;106;694;109;1;1933;462;2;41;7;1
338;1007;1;268;9;305;49;108;114;91;91;135;535;183;6;445;1;3;21;6;1
192;2386;5;39;8;158;42;156;107;19;0;103;206;17;8;2453;288;3;46;0;1
205;157;3;206;5;474;14;49;139;75;75;64;543;153;9;2135;631;9;23;6;1
45;2424;1;268;5;331;86;46;33;92;92;25;59;102;8;1888;748;6;3;6;1
408;524;3;251;5;567;84;177;94;22;6;126;4;171;5;288;451;7;2;5;1
108;123;4;39;6;229;88;49;115;7;7;81;924;167;4;4075;672;7;42;7;1
21;1692;1;56;5;104;64;12;48;93;93;142;49;176;9;1542;324;5;3;4;1
221;1861;3;147;7;41;11;18;139;31;5;175;1785;196;2;2803;15;5;33;8;1
288;26;3;337;2;613;29;18;91;78;78;174;709;183;5;5129;381;7;3;6;1
208;2521;1;213;3;122;52;4;59;61;61;4;1849;138;1;1852;5;3;5;2;1
222;1187;3;396;7;717;27;15;23;18;7;166;1615;136;3;1581;498;7;47;7;1
11;354;4;66;1;699;21;4;79;63;63;122;746;172;9;1471;466;7;28;1;1
22;2323;4;142;3;452;52;61;35;86;86;132;797;196;0;1803;782;3;4;1;1
155;3;1;119;6;21;85;58;34;53;53;183;425;121;7;2524;653;7;27;5;1
477;2372;2;209;1;24;3;86;134;97;97;86;152;111;2;1547;489;4;21;1;1
485;1143;1;104;1;681;87;92;12;2;2;1;1855;193;2;2243;458;1;2;4;1
21;761;2;198;8;475;49;2;115;61;61;133;745;165;0;3468;319;3;24;2;1
336;2061;2;86;5;174;7;108;7;87;87;106;973;112;8;1449;354;2;47;7;1
411;702;3;227;7;451;75;129;83;16;1;152;1329;141;5;2473;573;8;49;9;1
108;1763;3;67;8;626;56;174;66;7;8;91;42;185;8;293;259;2;18;5;1
149;2033;4;72;1;721;55;4;109;65;65;14;298;106;5;1526;608;8;48;4;1
208;315;3;171;2;351;36;2;64;18;7;132;417;185;4;1584;581;6;34;4;1
165;496;4;72;2;342;82;193;45;63;63;124;383;161;7;3827;59;5;45;2;1
95;266;1;129;7;411;28;177;6;75;75;98;75;199;9;2055;75;4;1;5;1
224;552;3;8;3;416;54;4;6;39;9;16;25;14;2;1877;742;5;1;8;1
352;2771;2;18;1;73;55;132;59;18;8;122;1567;197;9;643;557;4;3;5;1
71;2024;2;393;2;12;2;105;68;39;1;159;745;181;4;2336;63;2;39;3;1
41;1452;2;77;5;6;8;194;131;69;69;194;1532;154;4;686;179;6;42;1;1
97;240;3;245;6;216;1;176;74;32;2;48;1135;196;4;48;1;7;9;1;1
425;289;4;111;8;4;37;77;46;19;1;59;1337;168;5;158;73;1;42;3;1
139;901;2;78;7;18;27;83;48;43;3;124;167;188;3;4585;207;6;31;3;1
188;708;4;49;8;781;44;187;114;41;1;33;276;168;1;802;354;8;17;5;1
449;308;1;328;2;743;29;167;47;54;54;141;494;164;6;4528;8;4;4;3;1
406;131;2;121;3;184;55;18;146;88;88;88;1691;107;6;901;262;4;38;5;1
325;1069;4;63;1;51;76;145;89;21;2;177;1535;124;4;955;38;1;22;3;1
315;12;1;168;3;375;61;144;79;15;8;198;805;157;2;3491;351;8;21;0;1
201;343;4;178;5;456;52;183;13;12;3;129;729;114;7;1095;513;7;44;8;1
359;962;4;352;4;47;62;103;27;19;3;163;60;162;3;2482;524;2;25;1;1
438;2268;1;73;9;136;67;126;59;75;75;11;376;128;1;1771;103;2;2;6;1
263;2673;4;27;7;78;9;186;26;55;55;13;174;124;8;1152;134;3;19;5;1
224;2176;3;11;8;512;13;168;76;78;78;163;533;175;2;3009;405;3;12;8;1
267;2718;3;255;6;568;25;171;8;13;9;176;1611;119;6;535;41;1;36;1;1
403;2619;2;293;5;396;4;76;105;4;7;185;1373;198;3;589;253;5;41;7;1
122;2041;1;391;7;402;8;95;146;8;8;181;969;159;6;2443;735;6;18;2;1
106;2037;1;243;6;23;36;193;23;42;6;195;1379;115;1;216;747;9;49;8;1
403;2554;5;34;8;184;32;11;22;21;5;192;1793;138;9;1762;208;6;11;5;1
359;1974;4;288;4;60;78;192;29;2;7;192;133;144;7;639;127;5;11;6;1
187;7;3;302;8;616;37;111;61;73;73;178;1209;186;8;3611;383;6;33;7;1
30;1113;1;325;1;214;39;129;85;65;65;121;1764;154;9;1704;267;4;42;8;1
46;2249;4;4;1;304;68;42;71;85;85;79;21;157;5;4298;102;5;27;1;1
397;747;1;226;1;341;43;122;33;23;1;151;167;18;0;5336;261;1;38;2;1
278;51;4;244;6;109;33;194;149;15;1;114;996;184;7;2844;254;4;5;9;1
465;1855;1;359;8;535;13;104;9;83;83;151;1752;169;6;76;329;7;35;5;1
96;511;1;117;6;2;18;18;37;3;8;81;1084;182;7;9;277;3;43;3;1
119;1494;1;18;2;167;2;108;52;74;74;67;452;152;0;1772;491;4;45;2;1
83;77;5;57;1;698;5;87;139;35;1;2;1063;177;3;2981;698;8;24;7;1
41;626;1;359;4;251;11;86;131;0;0;46;427;137;8;1838;537;2;21;0;1
9;1036;1;247;8;476;17;129;101;3;6;13;1377;118;2;3646;49;9;7;9;1
289;2686;1;7;2;25;62;28;111;2;8;52;55;161;8;3162;454;6;48;2;1
212;2358;1;57;3;43;82;157;43;4;3;89;1477;197;5;91;511;3;2;3;1
192;1973;3;111;8;187;16;2;4;76;76;198;1069;133;6;153;48;6;41;2;1
221;2972;2;14;8;371;47;116;106;82;82;12;663;157;1;428;79;4;5;4;1
304;2229;5;187;1;252;46;24;66;9;8;17;1617;151;6;1455;68;2;9;2;1
353;543;4;234;2;413;7;151;89;55;55;164;849;149;1;3715;25;8;1;9;1
291;519;2;266;8;507;33;72;42;75;75;7;1232;126;5;2138;349;0;38;3;1
182;92;1;174;9;63;3;17;29;78;78;185;1275;166;6;3324;258;3;4;4;1
352;207;4;246;7;133;32;94;26;28;9;23;1078;137;3;229;423;6;3;4;1
274;1481;2;384;5;797;25;65;73;53;53;132;413;114;7;3397;22;5;5;5;1
466;27;4;16;1;675;9;172;89;9;5;184;102;147;1;2577;526;0;1;8;1
9;1226;4;361;1;358;47;13;129;82;82;72;1275;137;6;3248;145;2;31;4;1
421;1784;1;394;8;226;3;14;5;28;5;44;271;18;1;102;79;4;28;3;1
268;961;2;132;7;289;69;16;87;67;67;18;1122;165;3;2847;728;7;12;1;1
48;1192;5;32;6;737;46;143;149;58;58;16;603;125;0;3302;674;0;42;0;1
115;2006;2;273;5;186;81;36;73;47;0;3;1401;136;5;1062;448;3;38;2;1
491;1802;4;13;5;522;84;62;97;23;6;12;89;13;3;687;577;1;3;7;1
303;919;5;65;6;625;61;77;76;51;51;86;1031;117;0;3157;636;2;17;8;1
88;1112;4;92;9;459;85;11;148;75;75;147;825;138;7;1075;12;2;27;2;1
263;1911;2;174;7;189;69;87;69;55;55;153;591;131;7;3905;415;1;38;8;1
43;1355;3;328;1;238;17;25;125;7;7;129;1572;181;3;1088;541;3;11;7;1
276;415;2;20;5;425;19;123;86;87;87;19;1616;118;7;3448;162;1;21;8;1
94;284;1;354;5;185;15;199;129;86;86;47;752;15;2;4624;395;4;14;2;1
175;1374;1;136;1;19;51;15;69;82;82;53;108;124;5;865;698;5;15;7;1
375;1769;4;187;6;112;38;22;109;57;57;101;1034;104;1;573;108;4;3;1;1
162;654;1;146;1;307;11;5;121;33;1;15;172;102;1;347;628;9;47;1;1
189;1542;5;138;1;602;33;22;1;76;76;52;1491;106;9;2187;474;1;26;5;1
256;136;4;345;3;342;3;139;112;1;1;108;936;158;9;4215;439;2;11;7;1
122;136;1;32;1;572;45;145;52;18;3;88;86;151;7;4949;659;1;34;1;1
383;1601;1;257;3;712;13;164;78;61;61;38;697;188;9;3389;307;9;11;3;1
35;2176;1;253;4;85;59;8;119;7;7;157;1087;123;0;2258;67;4;42;2;1
26;1817;3;333;3;326;26;107;144;7;5;6;995;172;6;125;155;1;4;8;1
50;1945;5;242;5;9;19;36;139;8;8;116;311;178;1;1843;785;6;5;8;1
217;876;1;193;2;442;76;196;82;11;5;37;1327;178;0;1072;77;0;33;1;1
43;203;1;309;4;406;28;166;79;73;73;59;483;12;6;4488;405;6;24;5;1
269;40;2;28;5;81;33;7;7;1;0;8;674;169;6;2014;785;6;13;8;1
45;1444;2;172;9;361;59;145;28;52;52;197;805;145;6;1598;447;6;2;8;1
471;2341;2;163;3;675;43;183;103;48;9;137;1015;168;2;196;108;6;27;2;1
369;1246;5;201;8;65;8;18;146;31;4;113;98;113;6;1424;395;9;44;7;1
337;1841;5;236;4;136;68;145;14;28;3;102;847;148;2;1933;131;1;18;4;1
394;2158;4;29;6;565;8;35;143;71;71;61;1779;104;4;689;29;5;46;3;1
491;2065;2;269;1;245;19;17;59;7;8;159;1825;151;8;1753;649;1;31;9;1
9;548;5;358;1;495;15;138;139;87;87;47;277;121;1;2515;735;9;44;8;1
239;1448;2;114;5;98;23;13;37;98;98;156;1015;109;8;2122;324;5;44;0;1
92;934;4;139;4;759;19;122;106;27;8;103;37;142;7;2028;435;1;41;7;1
434;134;2;182;5;395;8;199;48;33;1;5;1788;128;0;2276;666;9;16;0;1
271;2752;1;315;3;107;13;169;98;28;4;181;592;179;8;1762;265;7;4;1;1
7;1496;1;17;2;621;0;81;24;15;5;5;1678;158;2;1868;167;4;0;3;1
18;408;4;57;6;169;27;6;7;79;79;164;65;114;1;5323;344;6;44;4;1
39;979;1;16;8;79;34;1;1;5;5;148;1033;195;7;4793;123;6;1;2;1
259;2747;1;18;3;274;8;27;93;5;5;7;1593;144;2;1149;416;6;11;2;1
331;1949;4;136;2;157;45;5;74;5;5;74;1864;141;8;841;322;5;32;4;1
8;1359;3;316;2;89;2;106;53;96;96;158;1157;164;2;3576;342;3;15;3;1
89;2324;3;335;8;8;26;5;85;44;4;34;382;12;7;1642;323;9;3;2;1
29;166;5;279;5;369;37;139;119;39;1;194;6;14;9;5346;76;8;48;2;1
5;932;3;299;4;357;85;101;68;11;6;127;1508;136;6;2189;224;0;12;1;1
119;2595;1;75;8;13;18;144;3;18;4;162;231;136;8;3831;541;1;32;0;1
449;407;5;187;5;455;32;9;55;3;2;135;523;143;4;3652;615;4;16;4;1
271;2619;4;302;6;40;17;156;91;38;5;13;110;10;6;1416;616;5;5;8;1
187;61;5;374;8;286;52;103;51;77;77;12;111;155;8;2032;221;2;48;4;1
169;228;1;201;2;587;78;153;87;13;8;79;864;119;7;2461;777;6;11;5;1
441;1514;3;176;7;663;62;157;26;69;69;182;149;181;8;2491;239;1;2;5;1
182;681;1;85;6;255;25;109;135;16;2;31;1699;17;7;4476;115;8;26;8;1
331;2207;3;46;1;722;73;105;10;25;7;109;192;107;1;394;49;4;47;5;1
27;1067;2;55;1;374;12;177;43;8;8;114;1269;118;8;3464;9;2;16;6;1
115;812;2;97;7;347;65;151;146;58;58;61;896;15;4;146;174;3;1;6;1
68;1899;1;4;6;457;2;118;10;92;92;86;946;141;7;2179;305;3;13;8;1
412;1799;2;343;6;1;41;182;22;99;99;108;806;176;5;2429;88;1;1;7;1
352;2319;3;269;6;494;76;185;124;75;75;124;191;10;8;2484;319;8;37;6;1
211;1703;2;88;9;778;88;115;34;85;85;65;1786;153;3;194;114;1;4;1;1
61;241;3;59;2;194;77;154;62;23;1;17;199;108;7;1116;98;1;47;3;1
289;1882;5;377;8;599;54;79;54;2;9;126;1756;182;9;1754;433;1;5;2;1
493;2398;4;305;8;7;51;135;107;7;7;101;116;111;8;268;558;9;38;3;1
188;1926;2;278;8;5;42;10;9;91;91;103;437;195;6;2212;197;3;6;5;1
135;2196;4;84;2;1;76;17;58;52;52;11;184;149;9;2152;13;8;48;8;1
22;1676;2;137;7;64;49;82;124;83;83;109;479;146;1;3042;8;3;31;1;1
6;2458;1;71;5;314;77;145;98;35;2;167;1466;184;4;2343;499;8;25;8;1
94;1447;3;288;3;8;43;138;11;67;67;135;975;189;6;2717;542;8;19;2;1
92;2433;3;2;6;267;69;57;61;13;1;117;674;111;3;169;241;2;6;2;1
136;1133;4;296;1;723;3;166;108;71;71;16;141;129;4;912;172;2;45;5;1
232;2116;1;331;2;528;68;66;9;65;65;1;201;193;3;3226;321;8;27;5;1
347;1584;2;6;1;529;47;108;143;89;89;8;191;12;8;18;689;6;12;8;1
85;1038;5;17;6;752;89;52;32;31;2;11;355;179;0;624;415;1;1;2;1
435;2685;2;88;4;64;61;91;42;44;6;107;1324;119;9;73;5;4;35;0;1
